params: /var/spool/slurmd/job30967398/slurm_script, params_1024.txt, 
Reading parameters:
	 rhs_function=2
	 nx=1024
	 ny=1024
	 foutput=100000
	 nstep_max=100000
	 tolerance=1e-08
I am writing output_source
Step 3728, Diff=9.83875e-06
Step 3729, Diff=9.8367e-06
Step 3730, Diff=9.83466e-06
Step 3731, Diff=9.83261e-06
Step 3732, Diff=9.83057e-06
Step 3733, Diff=9.82852e-06
Step 3734, Diff=9.82648e-06
Step 3735, Diff=9.82444e-06
Step 3736, Diff=9.82239e-06
Step 3737, Diff=9.82035e-06
Step 3738, Diff=9.81831e-06
Step 3739, Diff=9.81627e-06
Step 3740, Diff=9.81424e-06
Step 3741, Diff=9.8122e-06
Step 3742, Diff=9.81016e-06
Step 3743, Diff=9.80813e-06
Step 3744, Diff=9.8061e-06
Step 3745, Diff=9.80406e-06
Step 3746, Diff=9.80203e-06
Step 3747, Diff=9.8e-06
Step 3748, Diff=9.79797e-06
Step 3749, Diff=9.79594e-06
Step 3750, Diff=9.79391e-06
Step 3751, Diff=9.79188e-06
Step 3752, Diff=9.78986e-06
Step 3753, Diff=9.78783e-06
Step 3754, Diff=9.78581e-06
Step 3755, Diff=9.78379e-06
Step 3756, Diff=9.78176e-06
Step 3757, Diff=9.77974e-06
Step 3758, Diff=9.77772e-06
Step 3759, Diff=9.7757e-06
Step 3760, Diff=9.77368e-06
Step 3761, Diff=9.77166e-06
Step 3762, Diff=9.76965e-06
Step 3763, Diff=9.76763e-06
Step 3764, Diff=9.76562e-06
Step 3765, Diff=9.7636e-06
Step 3766, Diff=9.76159e-06
Step 3767, Diff=9.75958e-06
Step 3768, Diff=9.75757e-06
Step 3769, Diff=9.75556e-06
Step 3770, Diff=9.75355e-06
Step 3771, Diff=9.75154e-06
Step 3772, Diff=9.74953e-06
Step 3773, Diff=9.74752e-06
Step 3774, Diff=9.74552e-06
Step 3775, Diff=9.74351e-06
Step 3776, Diff=9.74151e-06
Step 3777, Diff=9.73951e-06
Step 3778, Diff=9.73751e-06
Step 3779, Diff=9.7355e-06
Step 3780, Diff=9.7335e-06
Step 3781, Diff=9.73151e-06
Step 3782, Diff=9.72951e-06
Step 3783, Diff=9.72751e-06
Step 3784, Diff=9.72551e-06
Step 3785, Diff=9.72352e-06
Step 3786, Diff=9.72152e-06
Step 3787, Diff=9.71953e-06
Step 3788, Diff=9.71754e-06
Step 3789, Diff=9.71555e-06
Step 3790, Diff=9.71356e-06
Step 3791, Diff=9.71157e-06
Step 3792, Diff=9.70958e-06
Step 3793, Diff=9.70759e-06
Step 3794, Diff=9.7056e-06
Step 3795, Diff=9.70362e-06
Step 3796, Diff=9.70163e-06
Step 3797, Diff=9.69965e-06
Step 3798, Diff=9.69766e-06
Step 3799, Diff=9.69568e-06
Step 3800, Diff=9.6937e-06
Step 3801, Diff=9.69172e-06
Step 3802, Diff=9.68974e-06
Step 3803, Diff=9.68776e-06
Step 3804, Diff=9.68578e-06
Step 3805, Diff=9.6838e-06
Step 3806, Diff=9.68183e-06
Step 3807, Diff=9.67985e-06
Step 3808, Diff=9.67788e-06
Step 3809, Diff=9.67591e-06
Step 3810, Diff=9.67393e-06
Step 3811, Diff=9.67196e-06
Step 3812, Diff=9.66999e-06
Step 3813, Diff=9.66802e-06
Step 3814, Diff=9.66605e-06
Step 3815, Diff=9.66409e-06
Step 3816, Diff=9.66212e-06
Step 3817, Diff=9.66015e-06
Step 3818, Diff=9.65819e-06
Step 3819, Diff=9.65622e-06
Step 3820, Diff=9.65426e-06
Step 3821, Diff=9.6523e-06
Step 3822, Diff=9.65034e-06
Step 3823, Diff=9.64837e-06
Step 3824, Diff=9.64642e-06
Step 3825, Diff=9.64446e-06
Step 3826, Diff=9.6425e-06
Step 3827, Diff=9.64054e-06
Step 3828, Diff=9.63859e-06
Step 3829, Diff=9.63663e-06
Step 3830, Diff=9.63468e-06
Step 3831, Diff=9.63272e-06
Step 3832, Diff=9.63077e-06
Step 3833, Diff=9.62882e-06
Step 3834, Diff=9.62687e-06
Step 3835, Diff=9.62492e-06
Step 3836, Diff=9.62297e-06
Step 3837, Diff=9.62102e-06
Step 3838, Diff=9.61907e-06
Step 3839, Diff=9.61713e-06
Step 3840, Diff=9.61518e-06
Step 3841, Diff=9.61324e-06
Step 3842, Diff=9.61129e-06
Step 3843, Diff=9.60935e-06
Step 3844, Diff=9.60741e-06
Step 3845, Diff=9.60547e-06
Step 3846, Diff=9.60353e-06
Step 3847, Diff=9.60159e-06
Step 3848, Diff=9.59965e-06
Step 3849, Diff=9.59771e-06
Step 3850, Diff=9.59578e-06
Step 3851, Diff=9.59384e-06
Step 3852, Diff=9.59191e-06
Step 3853, Diff=9.58997e-06
Step 3854, Diff=9.58804e-06
Step 3855, Diff=9.58611e-06
Step 3856, Diff=9.58418e-06
Step 3857, Diff=9.58225e-06
Step 3858, Diff=9.58032e-06
Step 3859, Diff=9.57839e-06
Step 3860, Diff=9.57646e-06
Step 3861, Diff=9.57453e-06
Step 3862, Diff=9.57261e-06
Step 3863, Diff=9.57068e-06
Step 3864, Diff=9.56876e-06
Step 3865, Diff=9.56683e-06
Step 3866, Diff=9.56491e-06
Step 3867, Diff=9.56299e-06
Step 3868, Diff=9.56107e-06
Step 3869, Diff=9.55915e-06
Step 3870, Diff=9.55723e-06
Step 3871, Diff=9.55531e-06
Step 3872, Diff=9.5534e-06
Step 3873, Diff=9.55148e-06
Step 3874, Diff=9.54956e-06
Step 3875, Diff=9.54765e-06
Step 3876, Diff=9.54574e-06
Step 3877, Diff=9.54382e-06
Step 3878, Diff=9.54191e-06
Step 3879, Diff=9.54e-06
Step 3880, Diff=9.53809e-06
Step 3881, Diff=9.53618e-06
Step 3882, Diff=9.53427e-06
Step 3883, Diff=9.53236e-06
Step 3884, Diff=9.53046e-06
Step 3885, Diff=9.52855e-06
Step 3886, Diff=9.52665e-06
Step 3887, Diff=9.52474e-06
Step 3888, Diff=9.52284e-06
Step 3889, Diff=9.52094e-06
Step 3890, Diff=9.51903e-06
Step 3891, Diff=9.51713e-06
Step 3892, Diff=9.51523e-06
Step 3893, Diff=9.51333e-06
Step 3894, Diff=9.51144e-06
Step 3895, Diff=9.50954e-06
Step 3896, Diff=9.50764e-06
Step 3897, Diff=9.50575e-06
Step 3898, Diff=9.50385e-06
Step 3899, Diff=9.50196e-06
Step 3900, Diff=9.50006e-06
Step 3901, Diff=9.49817e-06
Step 3902, Diff=9.49628e-06
Step 3903, Diff=9.49439e-06
Step 3904, Diff=9.4925e-06
Step 3905, Diff=9.49061e-06
Step 3906, Diff=9.48872e-06
Step 3907, Diff=9.48684e-06
Step 3908, Diff=9.48495e-06
Step 3909, Diff=9.48307e-06
Step 3910, Diff=9.48118e-06
Step 3911, Diff=9.4793e-06
Step 3912, Diff=9.47741e-06
Step 3913, Diff=9.47553e-06
Step 3914, Diff=9.47365e-06
Step 3915, Diff=9.47177e-06
Step 3916, Diff=9.46989e-06
Step 3917, Diff=9.46801e-06
Step 3918, Diff=9.46613e-06
Step 3919, Diff=9.46426e-06
Step 3920, Diff=9.46238e-06
Step 3921, Diff=9.46051e-06
Step 3922, Diff=9.45863e-06
Step 3923, Diff=9.45676e-06
Step 3924, Diff=9.45489e-06
Step 3925, Diff=9.45301e-06
Step 3926, Diff=9.45114e-06
Step 3927, Diff=9.44927e-06
Step 3928, Diff=9.4474e-06
Step 3929, Diff=9.44553e-06
Step 3930, Diff=9.44367e-06
Step 3931, Diff=9.4418e-06
Step 3932, Diff=9.43993e-06
Step 3933, Diff=9.43807e-06
Step 3934, Diff=9.4362e-06
Step 3935, Diff=9.43434e-06
Step 3936, Diff=9.43248e-06
Step 3937, Diff=9.43062e-06
Step 3938, Diff=9.42875e-06
Step 3939, Diff=9.42689e-06
Step 3940, Diff=9.42503e-06
Step 3941, Diff=9.42318e-06
Step 3942, Diff=9.42132e-06
Step 3943, Diff=9.41946e-06
Step 3944, Diff=9.41761e-06
Step 3945, Diff=9.41575e-06
Step 3946, Diff=9.4139e-06
Step 3947, Diff=9.41204e-06
Step 3948, Diff=9.41019e-06
Step 3949, Diff=9.40834e-06
Step 3950, Diff=9.40649e-06
Step 3951, Diff=9.40464e-06
Step 3952, Diff=9.40279e-06
Step 3953, Diff=9.40094e-06
Step 3954, Diff=9.39909e-06
Step 3955, Diff=9.39724e-06
Step 3956, Diff=9.3954e-06
Step 3957, Diff=9.39355e-06
Step 3958, Diff=9.39171e-06
Step 3959, Diff=9.38986e-06
Step 3960, Diff=9.38802e-06
Step 3961, Diff=9.38618e-06
Step 3962, Diff=9.38434e-06
Step 3963, Diff=9.3825e-06
Step 3964, Diff=9.38066e-06
Step 3965, Diff=9.37882e-06
Step 3966, Diff=9.37698e-06
Step 3967, Diff=9.37514e-06
Step 3968, Diff=9.37331e-06
Step 3969, Diff=9.37147e-06
Step 3970, Diff=9.36963e-06
Step 3971, Diff=9.3678e-06
Step 3972, Diff=9.36597e-06
Step 3973, Diff=9.36414e-06
Step 3974, Diff=9.3623e-06
Step 3975, Diff=9.36047e-06
Step 3976, Diff=9.35864e-06
Step 3977, Diff=9.35681e-06
Step 3978, Diff=9.35499e-06
Step 3979, Diff=9.35316e-06
Step 3980, Diff=9.35133e-06
Step 3981, Diff=9.34951e-06
Step 3982, Diff=9.34768e-06
Step 3983, Diff=9.34586e-06
Step 3984, Diff=9.34403e-06
Step 3985, Diff=9.34221e-06
Step 3986, Diff=9.34039e-06
Step 3987, Diff=9.33857e-06
Step 3988, Diff=9.33675e-06
Step 3989, Diff=9.33493e-06
Step 3990, Diff=9.33311e-06
Step 3991, Diff=9.33129e-06
Step 3992, Diff=9.32947e-06
Step 3993, Diff=9.32766e-06
Step 3994, Diff=9.32584e-06
Step 3995, Diff=9.32403e-06
Step 3996, Diff=9.32221e-06
Step 3997, Diff=9.3204e-06
Step 3998, Diff=9.31859e-06
Step 3999, Diff=9.31678e-06
Step 4000, Diff=9.31497e-06
Step 4001, Diff=9.31316e-06
Step 4002, Diff=9.31135e-06
Step 4003, Diff=9.30954e-06
Step 4004, Diff=9.30773e-06
Step 4005, Diff=9.30592e-06
Step 4006, Diff=9.30412e-06
Step 4007, Diff=9.30231e-06
Step 4008, Diff=9.30051e-06
Step 4009, Diff=9.29871e-06
Step 4010, Diff=9.2969e-06
Step 4011, Diff=9.2951e-06
Step 4012, Diff=9.2933e-06
Step 4013, Diff=9.2915e-06
Step 4014, Diff=9.2897e-06
Step 4015, Diff=9.2879e-06
Step 4016, Diff=9.2861e-06
Step 4017, Diff=9.28431e-06
Step 4018, Diff=9.28251e-06
Step 4019, Diff=9.28071e-06
Step 4020, Diff=9.27892e-06
Step 4021, Diff=9.27713e-06
Step 4022, Diff=9.27533e-06
Step 4023, Diff=9.27354e-06
Step 4024, Diff=9.27175e-06
Step 4025, Diff=9.26996e-06
Step 4026, Diff=9.26817e-06
Step 4027, Diff=9.26638e-06
Step 4028, Diff=9.26459e-06
Step 4029, Diff=9.2628e-06
Step 4030, Diff=9.26101e-06
Step 4031, Diff=9.25923e-06
Step 4032, Diff=9.25744e-06
Step 4033, Diff=9.25566e-06
Step 4034, Diff=9.25387e-06
Step 4035, Diff=9.25209e-06
Step 4036, Diff=9.25031e-06
Step 4037, Diff=9.24853e-06
Step 4038, Diff=9.24675e-06
Step 4039, Diff=9.24497e-06
Step 4040, Diff=9.24319e-06
Step 4041, Diff=9.24141e-06
Step 4042, Diff=9.23963e-06
Step 4043, Diff=9.23785e-06
Step 4044, Diff=9.23608e-06
Step 4045, Diff=9.2343e-06
Step 4046, Diff=9.23253e-06
Step 4047, Diff=9.23075e-06
Step 4048, Diff=9.22898e-06
Step 4049, Diff=9.22721e-06
Step 4050, Diff=9.22544e-06
Step 4051, Diff=9.22367e-06
Step 4052, Diff=9.2219e-06
Step 4053, Diff=9.22013e-06
Step 4054, Diff=9.21836e-06
Step 4055, Diff=9.21659e-06
Step 4056, Diff=9.21482e-06
Step 4057, Diff=9.21306e-06
Step 4058, Diff=9.21129e-06
Step 4059, Diff=9.20953e-06
Step 4060, Diff=9.20776e-06
Step 4061, Diff=9.206e-06
Step 4062, Diff=9.20424e-06
Step 4063, Diff=9.20248e-06
Step 4064, Diff=9.20071e-06
Step 4065, Diff=9.19895e-06
Step 4066, Diff=9.1972e-06
Step 4067, Diff=9.19544e-06
Step 4068, Diff=9.19368e-06
Step 4069, Diff=9.19192e-06
Step 4070, Diff=9.19017e-06
Step 4071, Diff=9.18841e-06
Step 4072, Diff=9.18666e-06
Step 4073, Diff=9.1849e-06
Step 4074, Diff=9.18315e-06
Step 4075, Diff=9.1814e-06
Step 4076, Diff=9.17964e-06
Step 4077, Diff=9.17789e-06
Step 4078, Diff=9.17614e-06
Step 4079, Diff=9.17439e-06
Step 4080, Diff=9.17264e-06
Step 4081, Diff=9.1709e-06
Step 4082, Diff=9.16915e-06
Step 4083, Diff=9.1674e-06
Step 4084, Diff=9.16566e-06
Step 4085, Diff=9.16391e-06
Step 4086, Diff=9.16217e-06
Step 4087, Diff=9.16042e-06
Step 4088, Diff=9.15868e-06
Step 4089, Diff=9.15694e-06
Step 4090, Diff=9.1552e-06
Step 4091, Diff=9.15346e-06
Step 4092, Diff=9.15172e-06
Step 4093, Diff=9.14998e-06
Step 4094, Diff=9.14824e-06
Step 4095, Diff=9.1465e-06
Step 4096, Diff=9.14477e-06
Step 4097, Diff=9.14303e-06
Step 4098, Diff=9.1413e-06
Step 4099, Diff=9.13956e-06
Step 4100, Diff=9.13783e-06
Step 4101, Diff=9.13609e-06
Step 4102, Diff=9.13436e-06
Step 4103, Diff=9.13263e-06
Step 4104, Diff=9.1309e-06
Step 4105, Diff=9.12917e-06
Step 4106, Diff=9.12744e-06
Step 4107, Diff=9.12571e-06
Step 4108, Diff=9.12398e-06
Step 4109, Diff=9.12226e-06
Step 4110, Diff=9.12053e-06
Step 4111, Diff=9.11881e-06
Step 4112, Diff=9.11708e-06
Step 4113, Diff=9.11536e-06
Step 4114, Diff=9.11363e-06
Step 4115, Diff=9.11191e-06
Step 4116, Diff=9.11019e-06
Step 4117, Diff=9.10847e-06
Step 4118, Diff=9.10675e-06
Step 4119, Diff=9.10503e-06
Step 4120, Diff=9.10331e-06
Step 4121, Diff=9.10159e-06
Step 4122, Diff=9.09987e-06
Step 4123, Diff=9.09816e-06
Step 4124, Diff=9.09644e-06
Step 4125, Diff=9.09472e-06
Step 4126, Diff=9.09301e-06
Step 4127, Diff=9.0913e-06
Step 4128, Diff=9.08958e-06
Step 4129, Diff=9.08787e-06
Step 4130, Diff=9.08616e-06
Step 4131, Diff=9.08445e-06
Step 4132, Diff=9.08274e-06
Step 4133, Diff=9.08103e-06
Step 4134, Diff=9.07932e-06
Step 4135, Diff=9.07761e-06
Step 4136, Diff=9.0759e-06
Step 4137, Diff=9.0742e-06
Step 4138, Diff=9.07249e-06
Step 4139, Diff=9.07079e-06
Step 4140, Diff=9.06908e-06
Step 4141, Diff=9.06738e-06
Step 4142, Diff=9.06568e-06
Step 4143, Diff=9.06397e-06
Step 4144, Diff=9.06227e-06
Step 4145, Diff=9.06057e-06
Step 4146, Diff=9.05887e-06
Step 4147, Diff=9.05717e-06
Step 4148, Diff=9.05547e-06
Step 4149, Diff=9.05378e-06
Step 4150, Diff=9.05208e-06
Step 4151, Diff=9.05038e-06
Step 4152, Diff=9.04869e-06
Step 4153, Diff=9.04699e-06
Step 4154, Diff=9.0453e-06
Step 4155, Diff=9.0436e-06
Step 4156, Diff=9.04191e-06
Step 4157, Diff=9.04022e-06
Step 4158, Diff=9.03853e-06
Step 4159, Diff=9.03684e-06
Step 4160, Diff=9.03515e-06
Step 4161, Diff=9.03346e-06
Step 4162, Diff=9.03177e-06
Step 4163, Diff=9.03008e-06
Step 4164, Diff=9.02839e-06
Step 4165, Diff=9.02671e-06
Step 4166, Diff=9.02502e-06
Step 4167, Diff=9.02334e-06
Step 4168, Diff=9.02165e-06
Step 4169, Diff=9.01997e-06
Step 4170, Diff=9.01828e-06
Step 4171, Diff=9.0166e-06
Step 4172, Diff=9.01492e-06
Step 4173, Diff=9.01324e-06
Step 4174, Diff=9.01156e-06
Step 4175, Diff=9.00988e-06
Step 4176, Diff=9.0082e-06
Step 4177, Diff=9.00652e-06
Step 4178, Diff=9.00485e-06
Step 4179, Diff=9.00317e-06
Step 4180, Diff=9.00149e-06
Step 4181, Diff=8.99982e-06
Step 4182, Diff=8.99815e-06
Step 4183, Diff=8.99647e-06
Step 4184, Diff=8.9948e-06
Step 4185, Diff=8.99313e-06
Step 4186, Diff=8.99145e-06
Step 4187, Diff=8.98978e-06
Step 4188, Diff=8.98811e-06
Step 4189, Diff=8.98644e-06
Step 4190, Diff=8.98477e-06
Step 4191, Diff=8.98311e-06
Step 4192, Diff=8.98144e-06
Step 4193, Diff=8.97977e-06
Step 4194, Diff=8.97811e-06
Step 4195, Diff=8.97644e-06
Step 4196, Diff=8.97478e-06
Step 4197, Diff=8.97311e-06
Step 4198, Diff=8.97145e-06
Step 4199, Diff=8.96979e-06
Step 4200, Diff=8.96813e-06
Step 4201, Diff=8.96646e-06
Step 4202, Diff=8.9648e-06
Step 4203, Diff=8.96314e-06
Step 4204, Diff=8.96149e-06
Step 4205, Diff=8.95983e-06
Step 4206, Diff=8.95817e-06
Step 4207, Diff=8.95651e-06
Step 4208, Diff=8.95486e-06
Step 4209, Diff=8.9532e-06
Step 4210, Diff=8.95155e-06
Step 4211, Diff=8.94989e-06
Step 4212, Diff=8.94824e-06
Step 4213, Diff=8.94658e-06
Step 4214, Diff=8.94493e-06
Step 4215, Diff=8.94328e-06
Step 4216, Diff=8.94163e-06
Step 4217, Diff=8.93998e-06
Step 4218, Diff=8.93833e-06
Step 4219, Diff=8.93668e-06
Step 4220, Diff=8.93503e-06
Step 4221, Diff=8.93339e-06
Step 4222, Diff=8.93174e-06
Step 4223, Diff=8.93009e-06
Step 4224, Diff=8.92845e-06
Step 4225, Diff=8.9268e-06
Step 4226, Diff=8.92516e-06
Step 4227, Diff=8.92352e-06
Step 4228, Diff=8.92188e-06
Step 4229, Diff=8.92023e-06
Step 4230, Diff=8.91859e-06
Step 4231, Diff=8.91695e-06
Step 4232, Diff=8.91531e-06
Step 4233, Diff=8.91367e-06
Step 4234, Diff=8.91203e-06
Step 4235, Diff=8.9104e-06
Step 4236, Diff=8.90876e-06
Step 4237, Diff=8.90712e-06
Step 4238, Diff=8.90549e-06
Step 4239, Diff=8.90385e-06
Step 4240, Diff=8.90222e-06
Step 4241, Diff=8.90058e-06
Step 4242, Diff=8.89895e-06
Step 4243, Diff=8.89732e-06
Step 4244, Diff=8.89569e-06
Step 4245, Diff=8.89406e-06
Step 4246, Diff=8.89243e-06
Step 4247, Diff=8.8908e-06
Step 4248, Diff=8.88917e-06
Step 4249, Diff=8.88754e-06
Step 4250, Diff=8.88591e-06
Step 4251, Diff=8.88428e-06
Step 4252, Diff=8.88266e-06
Step 4253, Diff=8.88103e-06
Step 4254, Diff=8.87941e-06
Step 4255, Diff=8.87778e-06
Step 4256, Diff=8.87616e-06
Step 4257, Diff=8.87454e-06
Step 4258, Diff=8.87292e-06
Step 4259, Diff=8.87129e-06
Step 4260, Diff=8.86967e-06
Step 4261, Diff=8.86805e-06
Step 4262, Diff=8.86643e-06
Step 4263, Diff=8.86481e-06
Step 4264, Diff=8.8632e-06
Step 4265, Diff=8.86158e-06
Step 4266, Diff=8.85996e-06
Step 4267, Diff=8.85835e-06
Step 4268, Diff=8.85673e-06
Step 4269, Diff=8.85511e-06
Step 4270, Diff=8.8535e-06
Step 4271, Diff=8.85189e-06
Step 4272, Diff=8.85027e-06
Step 4273, Diff=8.84866e-06
Step 4274, Diff=8.84705e-06
Step 4275, Diff=8.84544e-06
Step 4276, Diff=8.84383e-06
Step 4277, Diff=8.84222e-06
Step 4278, Diff=8.84061e-06
Step 4279, Diff=8.839e-06
Step 4280, Diff=8.83739e-06
Step 4281, Diff=8.83579e-06
Step 4282, Diff=8.83418e-06
Step 4283, Diff=8.83258e-06
Step 4284, Diff=8.83097e-06
Step 4285, Diff=8.82937e-06
Step 4286, Diff=8.82776e-06
Step 4287, Diff=8.82616e-06
Step 4288, Diff=8.82456e-06
Step 4289, Diff=8.82296e-06
Step 4290, Diff=8.82136e-06
Step 4291, Diff=8.81975e-06
Step 4292, Diff=8.81816e-06
Step 4293, Diff=8.81656e-06
Step 4294, Diff=8.81496e-06
Step 4295, Diff=8.81336e-06
Step 4296, Diff=8.81176e-06
Step 4297, Diff=8.81017e-06
Step 4298, Diff=8.80857e-06
Step 4299, Diff=8.80698e-06
Step 4300, Diff=8.80538e-06
Step 4301, Diff=8.80379e-06
Step 4302, Diff=8.80219e-06
Step 4303, Diff=8.8006e-06
Step 4304, Diff=8.79901e-06
Step 4305, Diff=8.79742e-06
Step 4306, Diff=8.79583e-06
Step 4307, Diff=8.79424e-06
Step 4308, Diff=8.79265e-06
Step 4309, Diff=8.79106e-06
Step 4310, Diff=8.78947e-06
Step 4311, Diff=8.78788e-06
Step 4312, Diff=8.7863e-06
Step 4313, Diff=8.78471e-06
Step 4314, Diff=8.78313e-06
Step 4315, Diff=8.78154e-06
Step 4316, Diff=8.77996e-06
Step 4317, Diff=8.77837e-06
Step 4318, Diff=8.77679e-06
Step 4319, Diff=8.77521e-06
Step 4320, Diff=8.77363e-06
Step 4321, Diff=8.77205e-06
Step 4322, Diff=8.77047e-06
Step 4323, Diff=8.76889e-06
Step 4324, Diff=8.76731e-06
Step 4325, Diff=8.76573e-06
Step 4326, Diff=8.76415e-06
Step 4327, Diff=8.76258e-06
Step 4328, Diff=8.761e-06
Step 4329, Diff=8.75942e-06
Step 4330, Diff=8.75785e-06
Step 4331, Diff=8.75627e-06
Step 4332, Diff=8.7547e-06
Step 4333, Diff=8.75313e-06
Step 4334, Diff=8.75155e-06
Step 4335, Diff=8.74998e-06
Step 4336, Diff=8.74841e-06
Step 4337, Diff=8.74684e-06
Step 4338, Diff=8.74527e-06
Step 4339, Diff=8.7437e-06
Step 4340, Diff=8.74213e-06
Step 4341, Diff=8.74056e-06
Step 4342, Diff=8.739e-06
Step 4343, Diff=8.73743e-06
Step 4344, Diff=8.73586e-06
Step 4345, Diff=8.7343e-06
Step 4346, Diff=8.73273e-06
Step 4347, Diff=8.73117e-06
Step 4348, Diff=8.72961e-06
Step 4349, Diff=8.72804e-06
Step 4350, Diff=8.72648e-06
Step 4351, Diff=8.72492e-06
Step 4352, Diff=8.72336e-06
Step 4353, Diff=8.7218e-06
Step 4354, Diff=8.72024e-06
Step 4355, Diff=8.71868e-06
Step 4356, Diff=8.71712e-06
Step 4357, Diff=8.71556e-06
Step 4358, Diff=8.714e-06
Step 4359, Diff=8.71245e-06
Step 4360, Diff=8.71089e-06
Step 4361, Diff=8.70934e-06
Step 4362, Diff=8.70778e-06
Step 4363, Diff=8.70623e-06
Step 4364, Diff=8.70467e-06
Step 4365, Diff=8.70312e-06
Step 4366, Diff=8.70157e-06
Step 4367, Diff=8.70002e-06
Step 4368, Diff=8.69846e-06
Step 4369, Diff=8.69691e-06
Step 4370, Diff=8.69536e-06
Step 4371, Diff=8.69382e-06
Step 4372, Diff=8.69227e-06
Step 4373, Diff=8.69072e-06
Step 4374, Diff=8.68917e-06
Step 4375, Diff=8.68762e-06
Step 4376, Diff=8.68608e-06
Step 4377, Diff=8.68453e-06
Step 4378, Diff=8.68299e-06
Step 4379, Diff=8.68144e-06
Step 4380, Diff=8.6799e-06
Step 4381, Diff=8.67836e-06
Step 4382, Diff=8.67682e-06
Step 4383, Diff=8.67527e-06
Step 4384, Diff=8.67373e-06
Step 4385, Diff=8.67219e-06
Step 4386, Diff=8.67065e-06
Step 4387, Diff=8.66911e-06
Step 4388, Diff=8.66757e-06
Step 4389, Diff=8.66604e-06
Step 4390, Diff=8.6645e-06
Step 4391, Diff=8.66296e-06
Step 4392, Diff=8.66143e-06
Step 4393, Diff=8.65989e-06
Step 4394, Diff=8.65835e-06
Step 4395, Diff=8.65682e-06
Step 4396, Diff=8.65529e-06
Step 4397, Diff=8.65375e-06
Step 4398, Diff=8.65222e-06
Step 4399, Diff=8.65069e-06
Step 4400, Diff=8.64916e-06
Step 4401, Diff=8.64763e-06
Step 4402, Diff=8.6461e-06
Step 4403, Diff=8.64457e-06
Step 4404, Diff=8.64304e-06
Step 4405, Diff=8.64151e-06
Step 4406, Diff=8.63998e-06
Step 4407, Diff=8.63846e-06
Step 4408, Diff=8.63693e-06
Step 4409, Diff=8.6354e-06
Step 4410, Diff=8.63388e-06
Step 4411, Diff=8.63235e-06
Step 4412, Diff=8.63083e-06
Step 4413, Diff=8.62931e-06
Step 4414, Diff=8.62778e-06
Step 4415, Diff=8.62626e-06
Step 4416, Diff=8.62474e-06
Step 4417, Diff=8.62322e-06
Step 4418, Diff=8.6217e-06
Step 4419, Diff=8.62018e-06
Step 4420, Diff=8.61866e-06
Step 4421, Diff=8.61714e-06
Step 4422, Diff=8.61562e-06
Step 4423, Diff=8.61411e-06
Step 4424, Diff=8.61259e-06
Step 4425, Diff=8.61107e-06
Step 4426, Diff=8.60956e-06
Step 4427, Diff=8.60804e-06
Step 4428, Diff=8.60653e-06
Step 4429, Diff=8.60501e-06
Step 4430, Diff=8.6035e-06
Step 4431, Diff=8.60199e-06
Step 4432, Diff=8.60048e-06
Step 4433, Diff=8.59897e-06
Step 4434, Diff=8.59746e-06
Step 4435, Diff=8.59595e-06
Step 4436, Diff=8.59444e-06
Step 4437, Diff=8.59293e-06
Step 4438, Diff=8.59142e-06
Step 4439, Diff=8.58991e-06
Step 4440, Diff=8.5884e-06
Step 4441, Diff=8.5869e-06
Step 4442, Diff=8.58539e-06
Step 4443, Diff=8.58389e-06
Step 4444, Diff=8.58238e-06
Step 4445, Diff=8.58088e-06
Step 4446, Diff=8.57937e-06
Step 4447, Diff=8.57787e-06
Step 4448, Diff=8.57637e-06
Step 4449, Diff=8.57487e-06
Step 4450, Diff=8.57337e-06
Step 4451, Diff=8.57186e-06
Step 4452, Diff=8.57036e-06
Step 4453, Diff=8.56887e-06
Step 4454, Diff=8.56737e-06
Step 4455, Diff=8.56587e-06
Step 4456, Diff=8.56437e-06
Step 4457, Diff=8.56287e-06
Step 4458, Diff=8.56138e-06
Step 4459, Diff=8.55988e-06
Step 4460, Diff=8.55839e-06
Step 4461, Diff=8.55689e-06
Step 4462, Diff=8.5554e-06
Step 4463, Diff=8.5539e-06
Step 4464, Diff=8.55241e-06
Step 4465, Diff=8.55092e-06
Step 4466, Diff=8.54943e-06
Step 4467, Diff=8.54794e-06
Step 4468, Diff=8.54645e-06
Step 4469, Diff=8.54496e-06
Step 4470, Diff=8.54347e-06
Step 4471, Diff=8.54198e-06
Step 4472, Diff=8.54049e-06
Step 4473, Diff=8.539e-06
Step 4474, Diff=8.53751e-06
Step 4475, Diff=8.53603e-06
Step 4476, Diff=8.53454e-06
Step 4477, Diff=8.53306e-06
Step 4478, Diff=8.53157e-06
Step 4479, Diff=8.53009e-06
Step 4480, Diff=8.5286e-06
Step 4481, Diff=8.52712e-06
Step 4482, Diff=8.52564e-06
Step 4483, Diff=8.52416e-06
Step 4484, Diff=8.52268e-06
Step 4485, Diff=8.5212e-06
Step 4486, Diff=8.51972e-06
Step 4487, Diff=8.51824e-06
Step 4488, Diff=8.51676e-06
Step 4489, Diff=8.51528e-06
Step 4490, Diff=8.5138e-06
Step 4491, Diff=8.51232e-06
Step 4492, Diff=8.51085e-06
Step 4493, Diff=8.50937e-06
Step 4494, Diff=8.5079e-06
Step 4495, Diff=8.50642e-06
Step 4496, Diff=8.50495e-06
Step 4497, Diff=8.50347e-06
Step 4498, Diff=8.502e-06
Step 4499, Diff=8.50053e-06
